StationId,City,Date,Status,PM2.5,PM10,NOx,CO,SO2,O3
DL002,Delhi,2019-11-02,Active,370.58,553.72,205.25,3.58,18.69,13.74
DL002,Delhi,2019-11-03,Active,619.48,735.56,209.65,3.11,17.83,11.95
DL002,Delhi,2019-11-04,Active,378.74,494.98,196.07,1.01,13.18,13.99
DL002,Delhi,2019-11-05,Active,245.64,384.51,150.88,1.25,14.77,16.07
DL002,Delhi,2019-11-06,Active,120.2,266.96,185.96,1.67,6.93,18.49
DL002,Delhi,2019-11-07,Active,209.09,338.66,138.75,2.37,14.98,15.23
DL002,Delhi,2019-11-08,Active,207.84,367.09,191.46,1.31,20.03,18.92
DL002,Delhi,2019-11-09,Active,143.96,235.62,201.57,1.95,17.18,14.28
DL002,Delhi,2019-11-10,Active,235.8,384.53,212.05,2.46,22.49,17.9
DL002,Delhi,2019-11-11,Active,327.38,493.66,195.97,2.25,15.81,14.84
DL002,Delhi,2019-11-12,Active,446.82,607.72,224.4,3.0,13.92,11.96
DL002,Delhi,2019-11-13,Active,408.89,574.31,210.69,3.7,12.08,11.34
DL002,Delhi,2019-11-14,Active,418.95,617.24,255.82,3.99,16.64,17.22
DL002,Delhi,2019-11-15,Active,393.05,595.73,192.94,2.98,7.02,11.48
DL002,Delhi,2019-11-16,Active,168.53,329.22,115.64,1.21,4.29,9.65
DL002,Delhi,2019-11-17,Active,96.3,190.82,107.75,1.61,4.65,9.82
DL002,Delhi,2019-11-18,Active,130.53,239.97,219.18,2.17,5.14,23.53
DL002,Delhi,2019-11-19,Active,180.47,326.99,188.0,1.63,5.8,33.69
DL002,Delhi,2019-11-20,Active,214.48,486.73,82.9,2.6,14.58,51.13
DL002,Delhi,2019-11-21,Active,282.22,533.72,64.4,3.45,16.36,61.07
DL002,Delhi,2019-11-22,Active,268.68,473.9,50.3,2.79,12.45,37.85
DL002,Delhi,2019-11-23,Active,144.67,304.11,237.49,2.4,9.66,26.2
DL002,Delhi,2019-11-24,Active,96.0,229.0,156.8,1.82,9.41,29.68
DL002,Delhi,2019-11-25,Active,119.88,255.4,143.71,1.83,11.4,32.94
DL002,Delhi,2019-11-26,Active,119.63,254.44,89.53,1.57,17.59,47.21
DL002,Delhi,2019-11-27,Active,114.04,168.05,76.38,1.31,5.84,44.18
DL002,Delhi,2019-11-28,Active,35.44,75.78,48.93,1.15,3.2,48.43
DL002,Delhi,2019-11-29,Active,56.41,139.08,122.69,1.59,6.42,36.16
DL002,Delhi,2019-11-30,Active,105.32,257.86,223.8,2.37,5.63,31.16
DL002,Delhi,2019-12-01,Active,134.57,275.47,222.21,1.94,9.99,30.48
DL002,Delhi,2019-12-02,Active,157.93,320.17,242.41,2.24,4.86,36.68
DL002,Delhi,2019-12-03,Active,163.31,347.49,249.84,3.13,9.12,41.04
DL002,Delhi,2019-12-04,Active,199.61,389.29,240.83,3.03,5.57,42.73
DL002,Delhi,2019-12-05,Active,326.46,527.4,215.62,4.09,6.9,57.97
DL002,Delhi,2019-12-06,Active,256.14,396.05,178.68,2.72,7.37,37.93
DL002,Delhi,2019-12-07,Active,292.51,462.18,224.05,3.2,11.03,51.73
DL002,Delhi,2019-12-08,Active,303.54,498.77,235.47,4.22,6.76,44.65
DL002,Delhi,2019-12-09,Active,240.35,432.41,218.0,2.8,9.19,42.16
DL002,Delhi,2019-12-10,Active,287.79,478.01,174.52,3.28,9.75,44.54
DL002,Delhi,2019-12-11,Active,338.6,550.62,129.01,3.28,12.75,82.95
DL002,Delhi,2019-12-12,Active,314.48,461.17,102.58,2.19,10.66,62.84
DL002,Delhi,2019-12-13,Active,104.63,130.12,110.97,1.25,8.44,63.22
DL002,Delhi,2019-12-15,Active,89.55,205.52,272.38,1.52,5.05,66.63
DL002,Delhi,2019-12-16,Active,98.59,174.23,303.35,1.77,8.5,64.73
DL002,Delhi,2019-12-17,Active,102.15,176.22,240.3,1.59,6.82,60.7
DL002,Delhi,2019-12-18,Active,176.7,273.74,197.59,1.93,2.9,57.64
DL002,Delhi,2019-12-19,Active,318.16,428.22,128.85,2.57,10.47,54.08
DL002,Delhi,2019-12-20,Active,502.97,672.93,237.75,3.45,9.48,56.17
DL002,Delhi,2019-12-21,Active,325.42,435.52,176.07,1.81,4.75,64.59
DL002,Delhi,2019-12-22,Active,162.8,226.86,165.93,2.16,5.23,65.42
DL002,Delhi,2019-12-23,Active,194.08,272.05,194.44,2.05,6.57,66.08
DL002,Delhi,2019-12-24,Active,321.88,475.71,178.06,2.63,10.76,65.18
DL002,Delhi,2019-12-25,Active,196.46,289.57,97.59,1.68,4.43,67.91
DL002,Delhi,2019-12-26,Active,213.14,325.45,111.72,1.25,6.0,68.65
DL002,Delhi,2019-12-27,Active,289.42,420.56,124.21,1.98,8.86,67.46
DL002,Delhi,2019-12-28,Active,333.33,495.26,182.28,2.42,12.07,65.9
DL002,Delhi,2019-12-29,Active,361.36,519.86,122.74,2.86,12.05,65.5
DL002,Delhi,2019-12-30,Active,377.01,512.43,40.76,2.79,8.8,67.99
DL002,Delhi,2019-12-31,Active,259.27,329.83,16.53,2.44,11.45,64.32
DL002,Delhi,2020-01-01,Active,374.12,459.31,112.28,3.81,11.37,60.13
DL002,Delhi,2020-01-02,Active,361.19,483.45,142.77,3.76,20.83,64.91
DL002,Delhi,2020-01-03,Active,401.51,475.85,141.52,3.21,20.53,66.34
DL002,Delhi,2020-01-04,Active,216.2,366.52,122.06,0.97,5.14,63.12
DL002,Delhi,2020-01-05,Active,191.29,314.42,127.75,1.9,11.15,63.1
DL002,Delhi,2020-01-06,Active,170.11,293.3,123.74,2.34,15.4,66.24
DL002,Delhi,2020-01-07,Active,142.91,220.69,48.67,1.73,18.64,65.79
DL002,Delhi,2020-01-08,Active,144.73,167.3,78.59,1.78,11.5,62.49
DL002,Delhi,2020-01-09,Active,106.06,213.09,97.3,2.07,7.9,64.04
DL002,Delhi,2020-01-10,Active,146.42,312.0,121.02,2.19,10.36,64.58
DL002,Delhi,2020-01-11,Active,160.98,357.62,137.3,2.64,12.22,63.87
DL002,Delhi,2020-01-13,Active,273.77,317.5,108.23,3.0,4.36,59.61
DL002,Delhi,2020-01-14,Active,152.61,224.21,68.67,1.97,7.38,61.33
DL002,Delhi,2020-01-15,Active,115.53,194.67,76.47,1.29,8.58,60.2
DL002,Delhi,2020-01-16,Active,163.99,207.25,71.4,1.89,9.47,62.59
DL002,Delhi,2020-01-17,Active,108.67,154.47,90.76,1.54,6.47,64.92
DL002,Delhi,2020-01-18,Active,168.95,337.58,143.18,2.15,5.18,37.81
DL002,Delhi,2020-01-19,Active,154.49,263.5,121.37,1.61,3.99,12.14
DL002,Delhi,2020-01-20,Active,175.71,299.53,116.31,4.93,7.01,12.08
DL002,Delhi,2020-01-21,Active,241.99,401.19,104.7,1.77,3.76,11.95
DL002,Delhi,2020-01-22,Active,243.51,378.11,156.86,1.82,5.17,11.94
DL002,Delhi,2020-01-23,Active,76.42,177.01,93.98,2.0,4.82,12.28
DL002,Delhi,2020-01-24,Active,85.05,232.02,142.13,4.1,12.35,13.72
DL002,Delhi,2020-01-25,Active,151.48,362.11,147.25,2.9,9.81,12.85
DL002,Delhi,2020-01-26,Active,293.0,514.18,165.14,2.17,9.98,18.18
DL002,Delhi,2020-01-27,Active,250.36,475.45,130.01,4.15,11.92,19.56
DL002,Delhi,2020-01-28,Active,103.7,153.18,54.09,2.33,11.38,21.34
DL002,Delhi,2020-01-29,Active,84.15,171.92,118.61,3.35,6.06,19.08
DL002,Delhi,2020-01-30,Active,81.1,185.53,101.66,2.6,8.31,22.32
DL002,Delhi,2020-01-31,Active,91.25,227.0,120.22,2.29,7.44,21.62
DL002,Delhi,2020-02-01,Active,129.88,275.37,120.52,2.04,8.2,20.43
DL002,Delhi,2020-02-02,Active,119.75,225.74,142.74,1.21,7.18,23.39
DL002,Delhi,2020-02-03,Active,152.16,322.99,153.9,2.93,9.85,23.66
DL002,Delhi,2020-02-04,Active,210.46,426.1,136.01,1.51,13.7,50.38
DL002,Delhi,2020-02-05,Active,137.05,307.28,114.08,3.03,12.79,27.86
DL002,Delhi,2020-02-06,Active,128.11,267.52,141.96,2.14,8.62,26.96
DL002,Delhi,2020-02-07,Active,165.86,295.12,114.79,2.3,12.22,51.11
DL002,Delhi,2020-02-08,Active,146.02,296.04,120.52,2.2,3.44,29.18
DL002,Delhi,2020-02-09,Active,149.05,288.65,78.19,2.46,11.1,27.14
DL002,Delhi,2020-02-10,Active,173.25,372.01,48.26,2.37,7.83,26.67
DL002,Delhi,2020-02-11,Active,189.66,401.67,76.77,2.24,8.1,27.19
DL002,Delhi,2020-02-12,Active,176.71,363.6,85.04,2.24,7.75,25.86
DL002,Delhi,2020-02-13,Active,100.42,231.08,97.3,2.15,9.49,29.25
DL002,Delhi,2020-02-14,Active,84.3,199.83,85.77,1.57,6.43,37.62
DL002,Delhi,2020-02-15,Active,82.3,237.32,141.64,1.28,5.77,41.18
DL002,Delhi,2020-02-16,Active,133.29,286.2,157.92,1.71,3.85,29.74
DL002,Delhi,2020-02-17,Active,189.93,381.77,123.68,2.47,3.06,25.93
DL002,Delhi,2020-02-18,Active,125.08,287.72,165.46,2.72,9.13,28.84
DL002,Delhi,2020-02-19,Active,157.98,405.12,44.81,2.72,9.26,35.31
DL002,Delhi,2020-02-20,Active,101.23,232.23,26.03,1.37,7.68,15.04
DL002,Delhi,2020-02-21,Active,57.31,102.93,40.34,1.07,7.1,14.94
DL002,Delhi,2020-02-22,Active,70.3,154.95,79.44,2.37,11.74,15.81
DL002,Delhi,2020-02-23,Active,115.94,218.61,75.28,1.9,4.67,13.48
DL002,Delhi,2020-02-24,Active,58.8,165.49,77.01,2.03,7.56,13.51
DL002,Delhi,2020-02-25,Active,94.12,226.24,96.22,2.79,7.76,13.61
DL002,Delhi,2020-02-26,Active,125.29,289.4,114.85,2.57,7.73,13.96
DL002,Delhi,2020-02-27,Active,94.07,202.98,53.28,2.04,2.49,14.54
DL002,Delhi,2020-02-28,Active,73.04,161.64,29.62,1.95,4.69,18.12
DL002,Delhi,2020-02-29,Active,55.44,122.49,34.77,1.62,10.32,35.42
DL002,Delhi,2020-03-02,Active,130.67,330.01,117.14,2.63,11.84,35.77
DL002,Delhi,2020-03-03,Active,97.43,253.53,134.44,3.25,8.4,21.77
DL002,Delhi,2020-03-04,Active,83.89,221.61,83.1,2.05,13.67,49.57
DL002,Delhi,2020-03-05,Active,33.2,90.67,49.57,2.0,8.27,31.65
DL002,Delhi,2020-03-06,Active,19.16,41.88,48.21,1.82,6.21,29.3
DL002,Delhi,2020-03-07,Active,39.81,96.44,26.59,1.59,7.65,23.33
DL002,Delhi,2020-03-08,Active,101.55,227.43,134.62,2.39,11.27,19.76
DL002,Delhi,2020-03-09,Active,59.98,172.24,94.25,1.99,7.94,22.46
DL002,Delhi,2020-03-10,Active,190.66,354.5,101.26,2.27,5.27,16.22
DL002,Delhi,2020-03-11,Active,52.75,122.23,24.39,1.59,9.49,37.16
DL002,Delhi,2020-03-12,Active,65.28,177.42,54.33,1.95,11.43,25.97
DL002,Delhi,2020-03-13,Active,64.62,224.78,81.69,1.63,8.58,26.29
DL002,Delhi,2020-03-14,Active,44.33,85.54,56.57,2.03,8.82,33.45
DL002,Delhi,2020-03-15,Active,63.07,146.82,78.0,2.12,8.95,33.38
DL002,Delhi,2020-03-16,Active,64.58,230.52,120.25,1.78,7.27,28.67
DL002,Delhi,2020-03-17,Active,67.62,225.49,106.45,1.96,7.86,23.33
DL002,Delhi,2020-03-18,Active,67.74,205.29,117.27,2.31,3.84,23.66
DL002,Delhi,2020-03-19,Active,107.34,276.79,126.32,2.1,9.09,17.17
DL002,Delhi,2020-03-20,Active,114.69,259.42,84.65,1.82,29.68,46.72
DL002,Delhi,2020-03-21,Active,89.84,261.56,129.65,2.24,12.99,27.13
DL002,Delhi,2020-03-22,Active,89.8,167.03,42.68,2.05,14.58,71.18
DL002,Delhi,2020-03-23,Active,59.43,111.65,23.89,1.5,14.89,53.8
DL002,Delhi,2020-03-24,Active,100.3,156.91,26.0,2.06,17.52,51.32
DL002,Delhi,2020-03-25,Active,42.84,74.33,14.99,1.23,12.95,46.73
DL002,Delhi,2020-03-26,Active,44.15,67.49,13.72,1.39,8.31,37.51
DL002,Delhi,2020-03-27,Active,27.33,42.36,12.03,1.34,10.6,35.86
DL002,Delhi,2020-03-28,Active,22.08,38.91,12.46,1.16,8.25,35.63
DL002,Delhi,2020-03-29,Active,29.84,64.82,13.08,1.19,7.51,53.49
DL002,Delhi,2020-03-30,Active,31.12,64.18,12.8,1.39,8.26,66.47
DL002,Delhi,2020-03-31,Active,36.86,77.23,13.34,0.83,9.96,72.11
DL002,Delhi,2020-04-01,Active,36.67,74.57,12.77,1.34,11.0,56.14
DL002,Delhi,2020-04-02,Active,31.14,69.41,12.0,1.32,8.97,66.23
DL002,Delhi,2020-04-03,Active,31.1,70.15,16.79,1.31,7.93,80.6
DL002,Delhi,2020-04-19,Active,33.9,108.96,20.16,0.65,11.34,42.24
DL002,Delhi,2020-04-20,Active,66.14,127.23,20.68,4.04,19.73,65.27
DL002,Delhi,2020-04-21,Active,52.04,96.55,11.98,1.95,12.21,49.45
DL002,Delhi,2020-04-22,Active,66.82,136.02,20.22,1.33,27.35,77.56
DL002,Delhi,2020-04-23,Active,58.58,123.25,16.96,1.42,19.23,78.36
DL002,Delhi,2020-04-24,Active,64.57,128.53,17.01,1.23,18.69,79.72
DL002,Delhi,2020-04-27,Active,27.22,78.25,8.22,4.8,10.32,78.04
DL002,Delhi,2020-04-28,Active,46.08,79.68,8.84,1.24,12.14,70.25
DL002,Delhi,2020-05-15,Active,58.86,123.25,13.68,2.81,21.24,71.69
DL002,Delhi,2020-05-16,Active,79.17,130.0,12.76,2.28,16.0,95.85
DL002,Delhi,2020-05-17,Active,97.94,166.58,17.11,2.72,29.98,106.51
DL002,Delhi,2020-05-18,Active,89.15,153.9,30.97,1.22,15.5,90.26
DL002,Delhi,2020-05-19,Active,117.85,151.57,44.12,1.67,23.44,93.74
DL002,Delhi,2020-05-20,Active,63.63,87.6,26.76,2.43,14.33,111.07
DL002,Delhi,2020-05-21,Active,63.04,90.62,17.58,4.2,15.03,136.83
DL002,Delhi,2020-05-22,Active,120.38,168.06,124.35,4.72,17.64,31.23
DL002,Delhi,2020-05-23,Active,109.42,156.05,46.07,4.38,12.53,91.39
DL002,Delhi,2020-05-24,Active,92.29,142.04,19.9,1.39,16.63,108.81
DL002,Delhi,2020-05-25,Active,68.57,104.74,21.42,1.02,20.5,118.23
DL002,Delhi,2020-05-26,Active,67.16,125.86,39.5,2.96,10.97,81.47
DL002,Delhi,2020-05-27,Active,62.72,105.25,16.68,0.73,13.64,141.11
DL002,Delhi,2020-05-28,Active,58.04,170.14,9.94,1.42,9.22,123.58
DL002,Delhi,2020-05-29,Active,38.74,52.99,12.02,1.73,10.27,98.1
DL002,Delhi,2020-05-30,Active,30.75,38.82,11.18,3.71,9.39,95.58
DL002,Delhi,2020-05-31,Active,28.06,37.62,12.58,2.86,11.62,81.21
DL002,Delhi,2020-06-01,Active,49.64,80.02,13.55,1.43,17.3,112.18
DL002,Delhi,2020-06-02,Active,62.72,92.17,14.96,1.09,18.25,107.8
DL002,Delhi,2020-06-03,Active,77.31,106.48,17.56,1.06,23.12,115.68
DL002,Delhi,2020-06-04,Active,97.17,129.32,36.63,1.52,23.37,79.34
DL002,Delhi,2020-06-05,Active,58.12,76.81,18.78,0.55,12.64,95.29
DL002,Delhi,2020-06-06,Active,43.74,59.47,13.5,1.03,14.49,90.37
DL002,Delhi,2020-06-07,Active,52.83,75.33,15.79,1.01,11.51,100.3
DL002,Delhi,2020-06-08,Active,68.04,92.39,25.1,2.14,19.98,117.67
DL002,Delhi,2020-06-09,Active,84.25,113.43,34.21,1.38,18.98,106.99
DL002,Delhi,2020-06-10,Active,92.96,130.33,31.38,1.51,19.17,83.95
DL002,Delhi,2020-06-11,Active,82.0,114.21,27.07,1.53,16.92,48.18
DL002,Delhi,2020-06-12,Active,88.03,119.89,35.12,1.71,13.57,68.46
DL002,Delhi,2020-06-13,Active,80.29,117.6,40.55,1.46,10.08,69.62
DL002,Delhi,2020-06-14,Active,111.95,140.28,51.68,1.54,14.93,66.09
DL002,Delhi,2020-06-15,Active,70.12,98.36,57.33,1.07,11.83,77.66
DL002,Delhi,2020-06-16,Active,61.83,88.59,34.24,1.25,12.41,85.0
DL002,Delhi,2020-06-17,Active,48.36,80.29,31.49,0.94,11.84,81.1
DL002,Delhi,2020-06-18,Active,49.19,80.86,38.12,1.64,12.22,87.35
DL002,Delhi,2020-06-19,Active,82.81,146.98,25.6,1.27,12.4,90.17
DL002,Delhi,2020-06-20,Active,61.51,115.6,31.66,1.14,13.28,81.81
DL002,Delhi,2020-06-21,Active,57.56,84.92,22.87,1.22,15.76,79.25
DL002,Delhi,2020-06-22,Active,51.14,60.0,23.69,1.53,12.79,99.84
DL002,Delhi,2020-06-25,Active,56.17,77.3,22.36,2.99,21.07,48.98
DL002,Delhi,2020-06-26,Active,59.88,96.67,18.56,2.16,18.37,49.96
DL002,Delhi,2020-06-27,Active,43.08,127.3,38.32,2.75,13.63,37.43
DL002,Delhi,2020-06-28,Active,63.96,250.11,52.68,2.99,10.96,35.01
DL002,Delhi,2020-06-29,Active,61.49,159.95,20.14,1.84,20.14,61.81
DL002,Delhi,2020-06-30,Active,44.5,75.04,16.59,1.11,12.06,80.42
DL002,Delhi,2020-07-01,Active,56.25,108.0,18.2,1.85,14.72,77.25
DL003,Delhi,2018-02-04,Active,174.88,305.0,64.69,0.88,13.66,3.38
DL003,Delhi,2018-02-05,Active,209.42,369.75,84.1,1.03,16.38,27.58
DL003,Delhi,2018-02-06,Active,172.46,332.79,72.53,0.94,14.22,25.52
DL003,Delhi,2018-02-07,Active,157.33,287.79,65.49,0.88,14.45,37.78
DL003,Delhi,2018-02-08,Active,233.12,401.21,71.9,1.41,10.92,33.39
DL003,Delhi,2018-02-09,Active,253.5,424.21,72.68,1.33,13.98,39.25
DL003,Delhi,2018-02-10,Active,266.08,489.75,45.29,3.01,7.15,44.42
DL003,Delhi,2018-02-11,Active,157.25,336.54,54.86,1.22,8.3,42.18
DL003,Delhi,2018-02-12,Active,83.25,204.12,23.6,0.71,4.54,37.91
DL003,Delhi,2018-02-13,Active,136.88,218.38,52.72,0.98,6.29,42.37
DL003,Delhi,2018-02-14,Active,95.62,192.38,37.69,0.59,7.87,31.14
DL003,Delhi,2018-02-15,Active,112.58,208.33,35.01,0.73,9.77,33.25
DL003,Delhi,2018-02-16,Active,153.54,260.21,56.57,0.92,10.85,34.46
DL003,Delhi,2018-02-17,Active,179.92,318.17,49.4,0.93,10.84,31.5
DL003,Delhi,2018-02-18,Active,172.12,300.83,44.67,1.07,9.58,41.64
DL003,Delhi,2018-02-19,Active,249.67,425.0,57.7,1.69,12.07,43.41
DL003,Delhi,2018-02-20,Active,211.83,403.12,62.34,1.66,12.38,46.04
DL003,Delhi,2018-02-21,Active,224.67,468.0,66.15,2.43,8.36,56.4
DL003,Delhi,2018-02-22,Active,198.12,409.67,61.01,1.48,10.17,43.99
DL003,Delhi,2018-02-23,Active,197.22,419.09,59.14,1.45,9.63,40.74
DL003,Delhi,2018-02-24,Active,148.33,389.15,35.51,0.06,2.74,10.37
DL003,Delhi,2018-02-25,Active,107.79,250.09,50.53,0.18,5.26,7.38
DL003,Delhi,2018-02-26,Active,76.12,192.21,41.09,0.52,7.94,35.61
DL003,Delhi,2018-02-27,Active,106.13,208.85,55.47,0.7,10.44,36.99
DL003,Delhi,2018-02-28,Active,180.27,343.08,57.72,0.96,11.22,46.61
DL003,Delhi,2018-03-01,Active,147.54,312.21,58.93,0.83,8.22,39.67
DL003,Delhi,2018-03-02,Active,182.71,308.0,54.39,1.38,5.59,51.1
DL003,Delhi,2018-03-03,Active,126.42,273.25,34.33,0.71,4.92,41.28
DL003,Delhi,2018-03-04,Active,89.08,214.29,41.37,0.63,10.05,38.92
DL003,Delhi,2018-03-05,Active,95.83,194.83,43.61,0.48,10.29,41.86
DL003,Delhi,2018-03-06,Active,100.18,210.78,43.98,0.22,3.9,21.9
DL003,Delhi,2018-03-07,Active,106.92,211.04,54.35,0.56,11.17,43.39
DL003,Delhi,2018-03-08,Active,190.5,399.79,55.35,1.37,7.55,45.22
DL003,Delhi,2018-03-09,Active,175.04,357.71,60.11,0.96,14.1,48.87
DL003,Delhi,2018-03-10,Active,97.33,225.1,44.33,0.41,12.05,37.73
DL003,Delhi,2018-03-11,Active,101.34,211.75,50.94,0.56,13.65,45.41
DL003,Delhi,2018-03-12,Active,130.66,284.54,50.34,0.59,13.32,49.18
DL003,Delhi,2018-03-13,Active,142.62,337.15,58.72,1.02,11.0,49.57
DL003,Delhi,2018-03-14,Active,123.79,411.7,59.91,0.99,6.69,53.96
DL003,Delhi,2018-03-15,Active,137.12,445.62,46.56,0.81,6.88,39.34
DL003,Delhi,2018-03-16,Active,131.17,336.96,43.67,0.54,10.46,45.0
DL003,Delhi,2018-03-17,Active,113.36,266.21,32.13,0.4,10.99,39.08
DL003,Delhi,2018-03-18,Active,68.38,197.31,27.03,0.4,7.3,90.39
DL003,Delhi,2018-03-19,Active,88.75,259.42,36.14,0.58,8.82,55.52
DL003,Delhi,2018-03-20,Active,126.88,327.46,46.54,0.48,6.5,51.22
DL003,Delhi,2018-03-21,Active,156.21,364.19,26.21,0.59,11.41,68.23
DL003,Delhi,2018-03-22,Active,88.31,211.03,18.25,0.43,6.65,61.3
DL003,Delhi,2018-03-23,Active,70.88,178.98,36.13,0.41,9.04,45.84
DL003,Delhi,2018-03-24,Active,98.86,239.89,43.43,0.45,12.2,47.13
DL003,Delhi,2018-03-25,Active,94.31,247.92,31.99,0.46,12.14,47.31
DL003,Delhi,2018-03-26,Active,106.79,267.83,35.74,0.52,14.47,48.18
DL003,Delhi,2018-03-27,Active,130.88,331.54,41.06,0.9,9.77,51.72
DL003,Delhi,2018-03-28,Active,132.38,377.67,37.19,1.52,5.65,33.6
DL003,Delhi,2018-03-29,Active,107.33,266.58,29.22,0.45,13.64,51.93
DL003,Delhi,2018-03-30,Active,124.33,312.0,22.26,0.4,7.26,55.06
DL003,Delhi,2018-04-01,Active,100.17,308.67,25.48,0.78,5.47,75.91
DL003,Delhi,2018-04-02,Active,114.25,301.79,31.95,0.73,4.73,80.59
DL003,Delhi,2018-04-03,Active,115.12,315.25,35.44,0.77,7.49,80.1
DL003,Delhi,2018-04-04,Active,137.88,343.96,38.04,0.88,8.12,80.04
DL003,Delhi,2018-04-05,Active,219.58,453.38,33.08,0.94,13.97,30.58
DL003,Delhi,2018-04-06,Active,108.71,258.61,23.43,0.55,9.51,56.39
DL003,Delhi,2018-04-07,Active,50.87,156.62,25.4,0.45,6.14,79.45
DL003,Delhi,2018-04-08,Active,51.09,166.08,23.88,0.45,4.44,85.85
DL003,Delhi,2018-04-09,Active,49.83,147.54,26.0,0.67,0.69,57.5
DL003,Delhi,2018-04-10,Active,108.62,342.96,41.38,0.72,3.39,72.72
DL003,Delhi,2018-04-11,Active,51.67,152.88,32.72,0.38,5.63,60.92
DL003,Delhi,2018-04-12,Active,45.29,119.54,38.63,0.52,7.15,65.94
DL003,Delhi,2018-04-13,Active,83.71,203.38,52.44,0.64,10.51,51.57
DL003,Delhi,2018-04-14,Active,97.5,256.42,57.88,0.72,16.02,55.63
DL003,Delhi,2018-04-15,Active,125.21,318.33,58.09,0.87,12.56,69.83
DL003,Delhi,2018-04-16,Active,133.54,413.62,49.45,1.01,12.72,65.73
DL003,Delhi,2018-04-17,Active,75.88,290.17,54.91,0.58,9.86,37.08
DL003,Delhi,2018-04-18,Active,75.52,319.12,36.65,0.35,10.08,47.05
DL003,Delhi,2018-04-19,Active,101.12,345.82,50.82,0.52,5.96,48.36
DL003,Delhi,2018-04-20,Active,96.21,435.77,28.61,0.39,8.43,48.82
DL003,Delhi,2018-04-21,Active,102.5,586.75,28.17,0.33,10.13,47.24
DL003,Delhi,2018-04-22,Active,83.17,284.96,32.95,0.33,17.81,52.84
DL003,Delhi,2018-04-23,Active,101.2,277.62,47.48,0.55,13.59,55.91
DL003,Delhi,2018-04-24,Active,155.33,349.0,45.82,0.78,15.17,59.06
DL003,Delhi,2018-04-25,Active,126.62,390.29,42.63,1.54,6.93,50.45
DL003,Delhi,2018-04-26,Active,142.46,503.12,49.5,1.3,6.45,56.18
DL003,Delhi,2018-04-27,Active,118.42,433.7,19.08,0.77,2.04,96.84
DL003,Delhi,2018-04-28,Active,87.85,409.75,19.02,0.51,2.51,92.19
DL003,Delhi,2018-04-29,Active,98.06,321.71,31.43,0.65,9.19,70.14
DL003,Delhi,2018-04-30,Active,80.54,249.07,35.11,0.58,6.26,61.55
DL003,Delhi,2018-05-01,Active,56.25,208.77,27.25,0.49,4.25,91.08
DL003,Delhi,2018-05-02,Active,63.67,184.64,35.03,0.44,2.06,85.47
DL003,Delhi,2018-05-03,Active,48.74,183.46,25.51,0.4,4.36,64.68
DL003,Delhi,2018-05-04,Active,49.15,136.41,29.3,0.48,5.21,85.47
DL003,Delhi,2018-05-05,Active,84.28,225.33,45.23,0.74,6.98,63.28
DL003,Delhi,2018-05-06,Active,131.96,366.67,48.92,0.88,8.65,67.68
DL003,Delhi,2018-05-07,Active,125.3,343.07,52.12,0.85,10.76,58.68
DL003,Delhi,2018-05-08,Active,57.24,199.33,27.59,0.3,2.48,68.56
DL003,Delhi,2018-05-09,Active,83.08,188.89,38.02,0.74,2.3,61.1
DL003,Delhi,2018-05-10,Active,112.34,254.9,53.12,0.95,4.98,72.21
DL003,Delhi,2018-05-11,Active,167.61,377.78,53.16,1.11,2.3,74.46
DL003,Delhi,2018-05-12,Active,161.74,388.25,47.92,1.12,1.76,63.17
DL003,Delhi,2018-05-13,Active,85.55,284.09,33.92,0.46,1.18,80.63
DL003,Delhi,2018-05-14,Active,52.68,153.29,23.47,0.49,1.77,84.77
DL003,Delhi,2018-05-15,Active,76.42,200.68,30.65,0.61,2.26,96.96
DL003,Delhi,2018-05-16,Active,80.96,233.08,36.67,0.57,4.99,68.54
DL003,Delhi,2018-05-17,Active,115.46,340.04,35.2,0.56,7.91,78.44
DL003,Delhi,2018-05-18,Active,108.88,291.08,42.52,0.69,8.29,65.69
DL003,Delhi,2018-05-19,Active,121.12,344.58,50.66,0.92,7.43,78.36
DL003,Delhi,2018-05-20,Active,99.0,288.17,41.04,0.62,8.62,62.96
DL003,Delhi,2018-05-21,Active,74.04,262.27,30.11,0.44,7.31,69.34
DL003,Delhi,2018-05-22,Active,98.96,298.82,44.19,0.95,9.3,67.39
DL003,Delhi,2018-05-23,Active,152.7,423.46,52.19,1.13,9.08,60.3
DL003,Delhi,2018-05-24,Active,121.88,343.09,51.98,0.81,12.43,59.92
DL003,Delhi,2018-05-25,Active,105.21,324.81,79.59,0.96,12.8,14.87
DL003,Delhi,2018-05-26,Active,115.7,315.7,53.11,0.96,8.11,73.09
DL003,Delhi,2018-05-27,Active,93.31,368.23,58.05,0.7,6.04,52.87
DL003,Delhi,2018-05-28,Active,139.29,363.16,50.4,0.94,10.7,79.37
DL003,Delhi,2018-05-29,Active,110.46,356.4,53.37,0.87,5.07,60.37
DL003,Delhi,2018-05-30,Active,61.61,370.96,50.17,0.45,3.3,63.97
DL003,Delhi,2018-05-31,Active,69.62,268.88,38.83,0.58,5.49,54.05
DL003,Delhi,2018-06-01,Active,88.55,265.43,44.51,0.42,3.93,72.88
DL003,Delhi,2018-06-02,Active,48.74,160.62,25.09,0.39,6.12,71.31
DL003,Delhi,2018-06-03,Active,56.35,149.66,31.71,0.43,4.49,75.23
